f1_q1d,f1_q2d,f1_q3d,f2_q1d,f2_q2d,f2_q3d,f3_q1d,f3_q2d,f3_q3d,f1_q1,f1_q2,f1_q3,f2_q1,f2_q2,f2_q3,f3_q1,f3_q2,f3_q3,d1_q1,d1_q2,d1_q3,d2_q1,d2_q2,d2_q3,d3_q1,d3_q2,d3_q3,s,s_e,s_d,s1,s2,s3,force
2.5755460056071966,1.1159680159961214,2.6231806982619807,2.5755460056071966,1.1159680159961214,2.6231806982619807,2.5755460056071966,1.1159680159961214,2.6231806982619807,2.575582377168032,1.1159635237251742,2.6232298657474775,2.575582377168032,1.1159635237251742,2.6232298657474775,2.575582377168032,1.1159635237251742,2.6232298657474775,-3.637156083565621e-05,4.49227094710414e-06,-4.916748549675911e-05,-3.637156083565621e-05,4.49227094710414e-06,-4.916748549675911e-05,-3.637156083565621e-05,4.49227094710414e-06,-4.916748549675911e-05,0.11750385980042169,0.11749385975498136,0.1174938598004217,0.019583976633403614,0.019583976633403614,0.019583976633403614,-0.0006899003886709093,0.0
2.5755081067628063,1.11598835714328,2.62311491212182,2.575527121367841,1.1159710655822392,2.623129096746354,2.5754984395417373,1.1159800391140298,2.623112900838731,2.575556773372209,1.1159823454836557,2.6231806982619807,2.5755757890392488,1.115965053931971,2.6231948847490125,2.5755471032551167,1.1159740274109202,2.6231786819836302,-4.8666609402829866e-05,6.011659624054936e-06,-6.578614016061568e-05,-4.8667671408099236e-05,6.011650268138383e-06,-6.578800265836477e-05,-4.866371337954779e-05,6.011703109731687e-06,-6.578114489939341e-05,0.11749723968259201,0.11748385971908647,0.1174838598004217,0.01958296027579659,0.019583148693901088,0.01958246830404535,-0.0016131288821398424,0.0
2.5833264854648177,1.1150260943714558,2.6336538441972173,2.5833460167288473,1.1149982761717503,2.633694343236593,2.5833077838230736,1.115016354146797,2.633676849378363,2.5755079856838807,1.115992249960235,2.6230858719263006,2.575527121367841,1.1159644277295788,2.6231257221843376,2.575489448298528,1.1159825126554996,2.6231092133911567,0.007818499780936934,-0.0009661555887790001,0.010567972270916583,0.007818895361006703,-0.000966151557828264,0.010568621052255707,0.007818335524545398,-0.0009661585087025967,0.010567635987206324,0.11534894890406586,0.1174722376815634,0.1174738598004217,0.019580233190968785,0.019580651793259535,0.01958004435429744,0.14675676949332064,0.0
2.410492503808113,1.122611300329833,2.6038319463661628,2.546809183534702,1.1989429197192916,2.566008484414187,2.6441909271468846,1.146028154055518,2.527874637651615,2.583320108386622,1.120055144855849,2.8420948748684998,2.5904307328754235,1.1960871013263132,2.6296992533189325,2.714514027261745,1.1433319622931806,2.633676849378363,-0.17282760457850882,0.0025561554739843536,-0.23826292850233693,-0.04362154934072107,0.002855818392978389,-0.06369076890474529,-0.07032310011486038,0.002696191762337329,-0.1058022117267483,0.14570561176050983,0.1171569693550612,0.1174638598004217,0.02435434987851639,0.0223776910803453,0.023491519193475446,-0.33671430702538063,0.0
2.317003076857928,1.1377659946889356,2.7127504541164997,2.39153267940991,1.2913072868426754,2.411833588536831,2.6121466707761316,1.16966469491233,2.348879473568981,2.410488880957179,1.1287048108599782,2.838007934485461,2.478587914963847,1.2821789922329794,2.5328248093116805,2.7314099209617124,1.1610267773274112,2.527874637651615,-0.09348580409925118,0.009061183828957283,-0.12525748036896145,-0.08705523555393717,0.009128294609696025,-0.12099122077484938,-0.11926325018558066,0.008637917584918676,-0.1789951640826337,0.14517457135793915,0.11710391166692236,0.11745385980042171,0.020882604668728235,0.02050907822130204,0.022143704406335486,-1.7816924001784336,0.0
2.287601502216649,1.0349108608491817,2.7254448238301205,2.2810608090926814,1.3805217391423346,2.4114736425463006,2.623929099958789,1.1525506309444733,2.363431114883689,2.2760224438582584,1.036888281869905,2.7127504541164997,2.2654276986121706,1.3829964471778124,2.392728606436537,2.609118055441372,1.155015615658808,2.345380115816553,0.01157905835839086,-0.0019774210207233645,0.012694369713620776,0.015633110480510776,-0.002474708035477871,0.01874503610976373,0.014811044517417098,-0.0024649847143348174,0.018050999067136034,0.11423847165378935,0.11744079589163495,0.11744385980042171,0.012696759418224976,0.01591995101273221,0.015526762458408056,-1.365358501043661,0.0
2.198435720745703,0.8951603673603366,2.7705462097557865,2.149472209407679,1.3923417486134069,2.36267471906093,2.7573974589010386,1.0958007433610897,2.5126916326930626,2.159591092817225,0.9024182445326039,2.7254448238301205,2.0824696459094016,1.4036283761111852,2.288019571309819,2.644504227411513,1.1145939094141522,2.3742007681556556,0.03884462792847829,-0.007257877172267354,0.045101385925666024,0.06700256349827755,-0.011286627497778357,0.07465514775111114,0.11289323148952538,-0.01879316605306253,0.1384908645374071,0.10047297455993154,0.11741473355013736,0.11743385980042172,0.006558443994552265,0.010357909623873937,0.015691129481108717,1.7698463146631067,0.0
2.123745102990039,0.933174193037781,2.793347501824032,2.034348843713813,1.3867335406364745,2.2948143864655113,2.8452277747191443,1.0619839351305282,2.6263201069104207,2.103843532101478,0.9368557165388114,2.7705462097557865,2.0113616440957416,1.3907317382974569,2.2683207358198505,2.7663070797981284,1.0714420560390505,2.514478872700328,0.019901570888561072,-0.003681523501030199,0.02280129206824565,0.02298719961807132,-0.003998197660982487,0.026493650645660845,0.07892069492101617,-0.009458120908522275,0.11184123421009269,0.10673669953961834,0.11738917531511134,0.11742385980042172,0.007377024358069747,0.008081799117282348,0.0199520609073367,3.2308095750450354,0.0
2.1454664478443775,1.0558223741570365,2.7903736391479064,2.0734881709166695,1.262355967147705,2.3207929813078447,2.821933479013506,1.068975120793617,2.598546855967721,2.148212858517499,1.0553520063682589,2.793347501824032,2.074902335494806,1.2621030153695934,2.322445292412903,2.8385935591503038,1.068389373627678,2.624075602342014,-0.0027464106731214474,0.000470367788777586,-0.0029738626761254892,-0.001414164578136534,0.0002529517781116486,-0.0016523111050583093,-0.01666008013679741,0.0005857471659392799,-0.025528746374293226,0.11948683257815575,0.11741088995172055,0.11741385980042172,0.012197386606171501,0.006837770111838006,0.02363577546051398,3.125093050513089,0.0
2.177421853263762,1.107186350824648,2.7753936232726533,2.151134843510696,1.2113894958343852,2.362028889540805,2.7710805391444224,1.0845808809741868,2.526426117239263,2.1908631966411405,1.1049523194014133,2.7903736391479064,2.1576860683585872,1.2102449570224019,2.369410489329343,2.8173038419903884,1.0822430882358027,2.597138289812531,-0.013441343377378383,0.002234031423234699,-0.014980015875253149,-0.006551224847891588,0.0011445388119832689,-0.007381599788537826,-0.04622330284596582,0.002337792738383834,-0.07071217257326784,0.1236959791924535,0.11738447234454592,0.11740385980042173,0.014499957167825189,0.00804326002204666,0.02304913621721303,2.7168794958589677,0.0
2.1868581062141397,1.1289578883452642,2.7672616553343685,2.180120143088333,1.1868429402717682,2.3735555848695586,2.7570455831033205,1.090235296620718,2.507635442486796,2.1940798602509672,1.1277694618516318,2.7753936232726533,2.1835192483723045,1.1862492747473936,2.377370996272648,2.7699544544490413,1.088901650679246,2.526405688739081,-0.0072217540368275145,0.0011884264936324277,-0.00813196793828463,-0.0033991052839715792,0.000593665524374474,-0.003815411403089146,-0.012908871345720862,0.0013336459414721486,-0.01877024625228459,0.1194242858338112,0.11739256742809336,0.11739385980042173,0.014932385042076097,0.008049259265327135,0.020793728203692866,2.5061776192734064,0.0
2.1899870603806915,1.1229310944224995,2.7764039369327826,2.1736211974450663,1.1873637003461919,2.370154864161871,2.771483906184893,1.0861908490588275,2.5279266600048818,2.1817877265501595,1.1242952872069965,2.7672616553343685,2.169821764085097,1.1880318962134846,2.3658558167339665,2.7575789475721906,1.087811590928362,2.5081194048740088,0.00819933383053217,-0.0013641927844970042,0.009142281598414034,0.0037994333599689336,-0.0006681958672927807,0.004299047427904281,0.013904958612702257,-0.0016207418695346146,0.0198072551308729,0.11517924351137389,0.1173824441449971,0.11738385980042174,0.014400709892253439,0.0075668078827485176,0.020119769400014458,2.757622271899832,0.0
2.1892054405244874,1.1095688131259571,2.7868008098483985,2.1588877869599554,1.199857824605678,2.364557975169024,2.7903487371412115,1.0814073292572663,2.5540403721191627,2.1798315232889687,1.1111356404129484,2.7764039369327826,2.1545052664756086,1.2006298029303644,2.3595806337171235,2.7725516338130554,1.0832739752351954,2.528217988535392,0.009373917235518574,-0.0015668272869909913,0.010396872915615946,0.004382520484346623,-0.0007719783246864379,0.004977341451900869,0.017797103328156226,-0.0018666459779290846,0.025822383583770807,0.11462661629190582,0.11737140189573603,0.11737385980042174,0.014159889417873703,0.007482746844311177,0.020720005832145727,3.0517702547724914,0.0
2.19029761461304,1.1085798035698362,2.7880163008971555,2.159678409206788,1.2030334939511196,2.3666366530516294,2.7924104568796575,1.0817444864588737,2.5572070950744354,2.189207417664059,1.1087609589442682,2.7868008098483985,2.1591641819013603,1.2031236488861152,2.3660555462187025,2.7900533064475312,1.0819481542015255,2.5537044753012967,0.0010901969489811444,-0.0001811553744321324,0.0012154910487571272,0.0005142273054278798,-9.015493499559561e-05,0.0005811068329267374,0.0023571504321263427,-0.00020366774265196012,0.003502619773138749,0.11700910904017783,0.11736381237184144,0.11736385980042174,0.01450337333092619,0.007792586194724159,0.02157717248576855,3.0848719638013766,0.0
2.1936752883745396,1.116572264193139,2.7838373773295,2.171548798529323,1.1968392638741305,2.372990630641741,2.7835985831739514,1.0848361608154522,2.5448464622183145,2.197392623226842,1.1159599916693397,2.7880163008971555,2.173306518591666,1.1965323997800943,2.374965620622787,2.7916274130851644,1.0841725147303127,2.556826301480992,-0.0037173348523023187,0.0006122725237994604,-0.004178923567655244,-0.0017577200623426134,0.0003068640940362818,-0.00197498998104581,-0.008028829911212986,0.0006636460851393987,-0.011979839262677977,0.11856690848117607,0.11735330090778424,0.11735385980042175,0.014914951261468494,0.00808637790678323,0.02174008743283276,2.9762542152005,0.0
2.1954434568350183,1.122260457403958,2.7807610705753265,2.1788763058038225,1.1910033113116762,2.3759596689390414,2.7778220433754246,1.086566810032953,2.5368042985659605,2.198172698590364,1.121812120117434,2.7838373773295,2.180160570583021,1.1907791917550805,2.377400865846523,2.7832058787122254,1.0860767969313714,2.5447610246303376,-0.002729241755345512,0.00044833728652421276,-0.0030763067541738696,-0.00128426477919882,0.00022411955659581309,-0.0014411969074814824,-0.005383835336800945,0.000490013101581953,-0.007956726064377159,0.11817567911999052,0.11734361512350527,0.11734385980042175,0.015018037790450356,0.008113027530705213,0.021369858000333176,2.897256843774844,0.0
2.195142813541896,1.1216752044905718,2.781239688000152,2.177573293022496,1.190626748945583,2.3748488206861613,2.77878082520821,1.086064114353162,2.538123546463105,2.1947170533394154,1.1217453711488004,2.7807610705753265,2.1773736329413724,1.190661648465984,2.3746243654695265,2.7779737478594977,1.0861423250908038,2.53693959392246,0.0004257602024810298,-7.016665822880303e-05,0.0004786174248257972,0.0001996600811235202,-3.4899520400966256e-05,0.00022445521663461832,0.0008070773487121576,-7.821073764187012e-05,0.001183952540644969,0.117208138310388,0.11733385442906288,0.11733385980042176,0.014879067171787592,0.007991286680841205,0.02109971802579288,2.9097393345922358,0.0
2.2093458680208427,1.116128923289029,2.8000256067834166,2.180502130568434,1.1918894391025068,2.380776296098849,2.8113604496067177,1.0821128306520942,2.585618496082912,2.1925920297178534,1.1188975348564427,2.781239688000152,2.172647089410408,1.1932640172073814,2.3719312659892036,2.779104782525245,1.0852221216657028,2.538268288328351,0.016753838302989366,-0.0027686115674140223,0.0187859187832642,0.00785504115802592,-0.0013745781048746456,0.008845030109645593,0.03225566708147287,-0.003109291013608355,0.04735020775456088,0.1131365262955241,0.11744836705192783,0.11732385980042176,0.014759725250818687,0.007910922704394037,0.02112392901075239,3.406390933246115,0.0
1.7539231222515395,0.6874899786487183,2.8008828236958743,1.681611803744343,2.069735984893572,1.966071983451487,2.916340938075701,1.0345145049841031,2.579533662041681,1.7528807134301727,0.6876371265857006,2.8000256067834166,1.6833323916805503,2.0694710787877817,1.9680931771801222,2.9269495831608747,1.0341924471398762,2.596018866013682,0.0010424088213667555,-0.0001471479369822388,0.0008572169124575846,-0.00172058793620729,0.00026490610579054497,-0.002021193728635243,-0.010608645085173575,0.0003220578442268485,-0.01648520397200101,0.118484832700695,0.1173360261759532,0.11731385980042176,0.00865202083896246,0.01352902872462955,0.02382630961971318,3.3475506405561015,0.0
1.7947795792949093,1.1203452696841905,2.788387895065936,1.745232561012201,0.9587555751239218,1.8915627408800169,2.7766202846818797,1.0386561276513029,2.4784453977506327,1.8045007256847523,1.1183526038980305,2.8008828236958743,1.7232615095265837,0.9573496666441819,1.9186912498940112,2.8475026138326527,1.0331527672478718,2.585227673238121,-0.009721146389843104,0.001992665786159878,-0.01249492862993819,0.021971051485617323,0.0014059084797399877,-0.02712850901399435,-0.070882329150773,0.005503360403431083,-0.10678227548748818,0.12557454247267125,0.11722591788777516,0.11730385980042177,0.007604246928115836,0.012814634748170399,0.021978565167172448,2.4388676752738525,0.0
1.7518611618623265,1.0919226342431338,2.7699610361267597,1.755866325435476,1.0584084145919208,1.7968881507019288,2.683483393769106,1.0513323020045293,2.3668311051232176,1.763347861753918,1.089038154723125,2.788387895065936,1.7124816319243543,1.0556978698421946,1.8491975512468581,2.766546012865107,1.0391317312113268,2.478246869958318,-0.011486699891591384,0.0028844795200088738,-0.018426858939176522,0.04338469351112167,0.00271054474972635,-0.05230940054492933,-0.08306261909600114,0.012200570793202206,-0.1114157648351007,0.12876726064641397,0.11733755022296466,0.11729385980042177,0.006227245556719297,0.012557603670384351,0.01822851225038542,0.5741585285797339,0.0
1.7635433519095747,1.0915646173816311,2.787910909429231,1.7210086645335498,1.0482784409153112,1.837304552710664,2.7595018010251784,1.0407525862921574,2.45448149054014,1.7533328466677327,1.094336718071736,2.7699610361267597,1.7574224500647473,1.050543448602919,1.7962203861717814,2.693503001550149,1.052030610138746,2.3751047356931876,0.010210505241841986,-0.002772100690104776,0.017949873302471553,-0.03641378553119737,-0.002265007687607662,0.04108416653888266,0.0659987994750291,-0.011278023846588776,0.07937675484695259,0.10797293150601693,0.11731572555780742,0.11728385980042177,0.0059737950167331345,0.01070802813601613,0.014874505821782286,2.5468419627487684,0.0
1.7761834095465192,1.0688056045870162,2.838704342191389,1.5758572211797834,1.0560101667412418,1.970094130365465,3.005147912495722,1.0004661957514287,2.7772742782566673,1.7488886467965428,1.0766730034276089,2.787910909429231,1.7060611331745563,1.0641904574701382,1.8155467303494448,2.7573117721839018,1.0389454535252107,2.4528460716126332,0.02729476274997637,-0.007867398840592923,0.05079343276215753,-0.13020391199477285,-0.00818029072889658,0.15454740001602035,0.24783614031182022,-0.038479257773782256,0.3244282066440339,0.08066383831124316,0.11589552453885592,0.11727385980042178,0.005854432487211044,0.012101075611848837,0.01748771374063468,8.500937880165544,0.0
1.6061029250102834,1.0961827050608814,2.5891421642256423,2.3133468064051073,0.9961321071357059,2.6829721451043627,3.8802470746143065,1.1339201127143719,4.388522309307224,1.7682670457269334,1.0563283773758494,2.838704342191389,1.5711537409165608,1.1141091750556606,1.9850986791513499,2.976541290252187,1.0333834889724725,2.775515503832939,-0.16216412071664996,0.039854327685032095,-0.24956217796574653,0.7421930654885466,-0.11797706791995449,0.6978734659530127,0.9037057843621196,0.10053662374189959,1.6130068054742857,0.0703857806244744,0.1345622046007241,0.11726385980042178,0.006347110747100223,0.014530374032708944,0.02840958280786871,-16.4269268467828,0.0
